question_id,unit,question,answer_a,answer_b,answer_c,answer_d,correct,explanation_correct,hint
U1Q028,1,"Why is employee training important for security?","It's too expensive always","Humans are often weakest link","It wastes valuable time","It's not really important",B,"That's right! Humans are often the weakest link in security as employees can be tricked by phishing, social engineering, or make mistakes that compromise security without proper training.","Think about the human factor in security."
U1Q029,1,"What makes retail a target for cyber attacks?","Low transaction volume","No online presence","Strong security measures","Large amounts of payment data",D,"That's right! Retail stores large volumes of payment card data from customer transactions, making them attractive targets for attackers seeking to steal financial information for fraud.","Consider what valuable data retailers hold."
U1Q030,1,"Why are financial institutions high-value targets?","They hold money and sensitive data","They have no valuable money","They're not actual targets","They have perfect security",A,"That's right! Financial institutions hold vast amounts of money and sensitive financial data, making them extremely attractive targets despite their typically strong security measures.","Think about where the money is."
U1Q031,1,"What happened in the TalkTalk data breach?","System upgrade","Security improvement","Nothing happened","Personal data stolen",D,"That's right! In 2015, TalkTalk suffered a major data breach where personal information of thousands of customers was stolen, resulting in significant financial and reputational damage.","Remember a major UK telecommunications breach."
U1Q032,1,"Why is healthcare a common target for cyber attacks?","It's too secure always","Low technology use","Large amounts of health records","It has no valuable data",C,"That's right! Healthcare stores vast amounts of personal information in electronic health records and is often not well-equipped to defend against sophisticated attacks, making it a valuable target.","Think about the sensitive personal data healthcare organizations hold."
U1Q033,1,"What was the WannaCry virus?","A 2017 ransomware attack","A helpful system update","A firewall system","An antivirus program",A,"That's right! WannaCry was a 2017 ransomware attack that exploited a Windows vulnerability, costing the NHS an estimated £92 million and affecting organizations worldwide.","Remember a major ransomware incident that affected healthcare."
U1Q034,1,"Why are educational institutions easy targets?","They have maximum security","They have no valuable data","They have no internet access","Limited budgets and weak security",D,"That's right! Educational institutions often have limited security budgets, many users with varying security awareness, and frequently focus only on perimeter security rather than comprehensive protection.","Consider resource constraints in education."
U1Q035,1,"What is the first stage of the Cyber Kill Chain?","Delivery","Exploitation","Reconnaissance","Weaponisation",C,"That's right! Reconnaissance is the first stage where attackers investigate the target to identify potential vulnerabilities, gathering information about systems, networks, and people.","Think about what attackers do before they strike."
U1Q036,1,"What happens during the Weaponisation stage?","Malware is sent to victim","Attackers decide how to exploit","Attackers gather detailed information","Data is stolen",B,"That's right! During weaponisation, attackers decide how to exploit a found vulnerability by creating or purchasing malicious software tailored to the target's weaknesses.","Consider what happens after finding a vulnerability but before attacking."
U1Q037,1,"What is the Delivery stage?","Installing antivirus","Initial research phase","Destroying all data","Sending malicious software",D,"That's right! The delivery stage is when malicious software is transmitted to the victim, often through phishing emails, infected websites, or compromised downloads.","Think about how malware reaches its target."
U1Q038,1,"What occurs during the Exploitation stage?","Gathering detailed information","The malware is activated","Planning the attack carefully","Sending phishing emails",B,"That's right! During exploitation, the inserted malware is activated, potentially installing additional tools, modifying system settings, escalating privileges, or creating backdoors for persistent access.","Consider what happens when malware executes successfully."
U1Q039,1,"What is the purpose of the Anti-forensics stage?","Installing system updates","Creating regular backups","Concealing attacker presence","Improving security measures",C,"That's right! During anti-forensics, attackers try to conceal their presence by clearing logs, laying false trails, and removing evidence to avoid detection and maintain access.","Think about covering your tracks after a crime."
U1Q040,1,"What is the final stage of the Cyber Kill Chain?","Delivery","Weaponisation","Actions on objective","Reconnaissance",C,"That's right! Actions on objective is the final stage where attackers fulfill their purpose, whether that's data theft, destruction, espionage, or disruption of operations.","Consider what the attacker ultimately wants to achieve."
U1Q041,1,"What is security by design?","Ignoring security completely","Adding security features later on","Designing systems secure from start","Testing only after deployment",C,"That's right! Security by design means building security into a system from the initial design phase rather than adding protective measures after development, resulting in more robust protection.","Think about building security in versus bolting it on."
U1Q042,1,"What is the first NCSC principle for secure system design?","Hire more security staff","Establish the context","Buy expensive security tools","Install antivirus software",B,"That's right! Establishing the context means understanding the system's purpose, operational needs, environment, and acceptable risk level before designing security measures.","Consider what you need to understand before designing security."
U1Q043,1,"What does reducing the attack surface mean?","Increasing system complexity","Making systems much slower","Minimising entry points for hackers","Adding more features to systems",C,"That's right! Reducing the attack surface means minimizing the number of places where hackers can attempt to enter, such as removing unnecessary features, ports, or default configurations.","Think about giving attackers fewer targets."
U1Q044,1,"Why should privileged users have separate management infrastructure?","It's not really necessary","To make things complicated","To protect from targeted attacks","To slow them down",C,"That's right! Separating privileged user management infrastructure protects high-value accounts from targeted attacks by isolating their administrative activities from general activities like email where phishing occurs.","Consider protecting your most powerful accounts specially."
U1Q045,1,"Why is system resilience important in security design?","To increase system complexity","It's not important at all","To slow down operations","To prevent downtime and enable recovery",D,"That's right! Resilience ensures systems can withstand attacks and failures, preventing expensive downtime and enabling quick recovery when incidents occur, maintaining business continuity.","Think about bouncing back from attacks or failures."
U1Q046,1,"Why should security monitoring be independent?","To waste organisational resources","So attackers won't know breach detected","It shouldn't be independent","To complicate everything",B,"That's right! Independent monitoring ensures that if the main system is compromised, the attacker cannot detect that their breach has been discovered, allowing defenders to respond without alerting the attacker.","Consider keeping your security cameras separate from the building they watch."
U1Q047,1,"How does network segmentation help security?","It doesn't help at all","It complicates management","It contains attacks in zones","It slows networks down",C,"That's right! Network segmentation divides the network into zones, so if one area is compromised, the attack is contained and cannot easily spread to other segments, especially protecting sensitive data.","Think about watertight compartments in a ship."
U1Q048,1,"What is a major advantage of security by design?","More system complexity","Much cheaper to fix issues before damage","Slower development process","Higher immediate costs always",B,"That's right! Security by design is much more cost-effective because preventing security issues during development is far cheaper than dealing with breaches, data loss, and system repairs after an attack.","Consider the cost of prevention versus the cost of cure."
U1Q049,1,"What is a disadvantage of security by design?","Perfect security guaranteed","There are no disadvantages","Guaranteed complete success","Higher upfront costs and longer development",D,"That's right! Security by design requires higher initial investment in planning, secure development practices, and potentially longer development cycles, though this pays off with better long-term security.","Think about investing more time and money at the start."
U1Q050,1,"What is the main consequence of not considering security during design?","Lower overall costs","Faster deployment always","Reactive approach dealing with attacks","Perfect security achieved",C,"That's right! Without security by design, organizations are forced into a reactive approach, constantly responding to attacks and breaches rather than preventing them, which is more expensive and disruptive.","Consider firefighting versus fire prevention."
